﻿date,instrument,tenor,yield
45665,CP 3사평균 A1,6,3.33
45665,CP 3사평균 A1,9,3.35
45665,CP 3사평균 A1,12,3.34
45664,CP 3사평균 A1,1,3.22
45664,CP 3사평균 A1,3,3.32
45664,CP 3사평균 A1,6,3.34
45664,CP 3사평균 A1,9,3.36
45664,CP 3사평균 A1,12,3.34
45663,CP 3사평균 A1,1,3.24
45663,CP 3사평균 A1,3,3.34
45663,CP 3사평균 A1,6,3.35
45663,CP 3사평균 A1,9,3.36
45663,CP 3사평균 A1,12,3.36
45660,CP 3사평균 A1,1,3.24
45660,CP 3사평균 A1,3,3.35
45660,CP 3사평균 A1,6,3.36
45660,CP 3사평균 A1,9,3.37
45660,CP 3사평균 A1,12,3.36
45659,CP 3사평균 A1,1,3.27
45659,CP 3사평균 A1,3,3.39
45659,CP 3사평균 A1,6,3.39
45659,CP 3사평균 A1,9,3.4
45659,CP 3사평균 A1,12,3.4
45657,CP 3사평균 A1,1,3.29
45657,CP 3사평균 A1,3,3.42
45657,CP 3사평균 A1,6,3.42
45657,CP 3사평균 A1,9,3.43
45657,CP 3사평균 A1,12,3.42
45656,CP 3사평균 A1,1,3.29
45656,CP 3사평균 A1,3,3.42
45656,CP 3사평균 A1,6,3.42
45656,CP 3사평균 A1,9,3.43
45656,CP 3사평균 A1,12,3.42
45653,CP 3사평균 A1,1,3.29
45653,CP 3사평균 A1,3,3.42
45653,CP 3사평균 A1,6,3.42
45653,CP 3사평균 A1,9,3.43
45653,CP 3사평균 A1,12,3.42
45652,CP 3사평균 A1,1,3.29
45652,CP 3사평균 A1,3,3.41
45652,CP 3사평균 A1,6,3.41
45652,CP 3사평균 A1,9,3.43
45652,CP 3사평균 A1,12,3.42
45650,CP 3사평균 A1,1,3.29
45650,CP 3사평균 A1,3,3.41
45650,CP 3사평균 A1,6,3.41
45650,CP 3사평균 A1,9,3.43
45650,CP 3사평균 A1,12,3.42
45649,CP 3사평균 A1,1,3.29
45649,CP 3사평균 A1,3,3.41
45649,CP 3사평균 A1,6,3.41
45649,CP 3사평균 A1,9,3.43
45649,CP 3사평균 A1,12,3.42
45646,CP 3사평균 A1,1,3.29
45646,CP 3사평균 A1,3,3.41
45646,CP 3사평균 A1,6,3.41
45646,CP 3사평균 A1,9,3.43
45646,CP 3사평균 A1,12,3.42
45645,CP 3사평균 A1,1,3.29
45645,CP 3사평균 A1,3,3.41
45645,CP 3사평균 A1,6,3.41
45645,CP 3사평균 A1,9,3.43
45645,CP 3사평균 A1,12,3.41
45644,CP 3사평균 A1,1,3.28
45644,CP 3사평균 A1,3,3.41
45644,CP 3사평균 A1,6,3.4
45644,CP 3사평균 A1,9,3.42
45644,CP 3사평균 A1,12,3.41
45643,CP 3사평균 A1,1,3.28
45643,CP 3사평균 A1,3,3.4
45643,CP 3사평균 A1,6,3.4
45643,CP 3사평균 A1,9,3.41
45643,CP 3사평균 A1,12,3.41
45642,CP 3사평균 A1,1,3.27
45642,CP 3사평균 A1,3,3.39
45642,CP 3사평균 A1,6,3.39
45642,CP 3사평균 A1,9,3.4
45642,CP 3사평균 A1,12,3.4
45639,CP 3사평균 A1,1,3.27
45639,CP 3사평균 A1,3,3.38
45639,CP 3사평균 A1,6,3.38
45639,CP 3사평균 A1,9,3.39
45639,CP 3사평균 A1,12,3.39
45638,CP 3사평균 A1,1,3.26
45638,CP 3사평균 A1,3,3.37
45638,CP 3사평균 A1,6,3.37
45638,CP 3사평균 A1,9,3.38
45638,CP 3사평균 A1,12,3.38
45637,CP 3사평균 A1,1,3.26
45637,CP 3사평균 A1,3,3.36
45637,CP 3사평균 A1,6,3.37
45637,CP 3사평균 A1,9,3.38
45637,CP 3사평균 A1,12,3.38
45636,CP 3사평균 A1,1,3.26
45636,CP 3사평균 A1,3,3.36
45636,CP 3사평균 A1,6,3.37
45636,CP 3사평균 A1,9,3.38
45636,CP 3사평균 A1,12,3.38
45635,CP 3사평균 A1,1,3.26
45635,CP 3사평균 A1,3,3.36
45635,CP 3사평균 A1,6,3.37
45635,CP 3사평균 A1,9,3.38
45635,CP 3사평균 A1,12,3.38
45632,CP 3사평균 A1,1,3.26
45632,CP 3사평균 A1,3,3.36
45632,CP 3사평균 A1,6,3.37
45632,CP 3사평균 A1,9,3.38
45632,CP 3사평균 A1,12,3.38
45631,CP 3사평균 A1,1,3.26
45631,CP 3사평균 A1,3,3.36
45631,CP 3사평균 A1,6,3.37
45631,CP 3사평균 A1,9,3.38
45631,CP 3사평균 A1,12,3.38
45630,CP 3사평균 A1,1,3.26
45630,CP 3사평균 A1,3,3.36
45630,CP 3사평균 A1,6,3.37
45630,CP 3사평균 A1,9,3.38
45630,CP 3사평균 A1,12,3.38
45629,CP 3사평균 A1,1,3.26
45629,CP 3사평균 A1,3,3.36
45629,CP 3사평균 A1,6,3.37
45629,CP 3사평균 A1,9,3.38
45629,CP 3사평균 A1,12,3.38
45628,CP 3사평균 A1,1,3.26
45628,CP 3사평균 A1,3,3.35
45628,CP 3사평균 A1,6,3.37
45628,CP 3사평균 A1,9,3.38
45628,CP 3사평균 A1,12,3.38
45625,CP 3사평균 A1,1,3.26
45625,CP 3사평균 A1,3,3.35
45625,CP 3사평균 A1,6,3.37
45625,CP 3사평균 A1,9,3.39
45625,CP 3사평균 A1,12,3.39
45624,CP 3사평균 A1,1,3.26
45624,CP 3사평균 A1,3,3.34
45624,CP 3사평균 A1,6,3.37
45624,CP 3사평균 A1,9,3.4
45624,CP 3사평균 A1,12,3.39
45623,CP 3사평균 A1,1,3.4
45623,CP 3사평균 A1,3,3.47
45623,CP 3사평균 A1,6,3.48
45623,CP 3사평균 A1,9,3.49
45623,CP 3사평균 A1,12,3.5
45622,CP 3사평균 A1,1,3.4
45622,CP 3사평균 A1,3,3.47
45622,CP 3사평균 A1,6,3.48
45622,CP 3사평균 A1,9,3.49
45622,CP 3사평균 A1,12,3.5
45621,CP 3사평균 A1,1,3.4
45621,CP 3사평균 A1,3,3.47
45621,CP 3사평균 A1,6,3.48
45621,CP 3사평균 A1,9,3.49
45621,CP 3사평균 A1,12,3.5
45618,CP 3사평균 A1,1,3.4
45618,CP 3사평균 A1,3,3.47
45618,CP 3사평균 A1,6,3.48
45618,CP 3사평균 A1,9,3.49
45618,CP 3사평균 A1,12,3.5
45617,CP 3사평균 A1,1,3.4
45617,CP 3사평균 A1,3,3.47
45617,CP 3사평균 A1,6,3.48
45617,CP 3사평균 A1,9,3.49
45617,CP 3사평균 A1,12,3.5
45616,CP 3사평균 A1,1,3.4
45616,CP 3사평균 A1,3,3.47
45616,CP 3사평균 A1,6,3.48
45616,CP 3사평균 A1,9,3.49
45616,CP 3사평균 A1,12,3.5
45615,CP 3사평균 A1,1,3.4
45615,CP 3사평균 A1,3,3.47
45615,CP 3사평균 A1,6,3.48
45615,CP 3사평균 A1,9,3.49
45615,CP 3사평균 A1,12,3.5
45614,CP 3사평균 A1,1,3.4
45614,CP 3사평균 A1,3,3.47
45614,CP 3사평균 A1,6,3.48
45614,CP 3사평균 A1,9,3.49
45614,CP 3사평균 A1,12,3.5
45611,CP 3사평균 A1,1,3.4
45611,CP 3사평균 A1,3,3.47
45611,CP 3사평균 A1,6,3.48
45611,CP 3사평균 A1,9,3.49
45611,CP 3사평균 A1,12,3.5
45610,CP 3사평균 A1,1,3.4
45610,CP 3사평균 A1,3,3.47
45610,CP 3사평균 A1,6,3.47
45610,CP 3사평균 A1,9,3.49
45610,CP 3사평균 A1,12,3.49
45609,CP 3사평균 A1,1,3.4
45609,CP 3사평균 A1,3,3.46
45609,CP 3사평균 A1,6,3.47
45609,CP 3사평균 A1,9,3.49
45609,CP 3사평균 A1,12,3.49
45608,CP 3사평균 A1,1,3.4
45608,CP 3사평균 A1,3,3.45
45608,CP 3사평균 A1,6,3.47
45608,CP 3사평균 A1,9,3.49
45608,CP 3사평균 A1,12,3.49
45607,CP 3사평균 A1,1,3.4
45607,CP 3사평균 A1,3,3.45
45607,CP 3사평균 A1,6,3.47
45607,CP 3사평균 A1,9,3.49
45607,CP 3사평균 A1,12,3.49
45604,CP 3사평균 A1,1,3.4
45604,CP 3사평균 A1,3,3.45
45604,CP 3사평균 A1,6,3.47
45604,CP 3사평균 A1,9,3.49
45604,CP 3사평균 A1,12,3.49
45603,CP 3사평균 A1,1,3.4
45603,CP 3사평균 A1,3,3.45
45603,CP 3사평균 A1,6,3.47
45603,CP 3사평균 A1,9,3.49
45603,CP 3사평균 A1,12,3.49
45602,CP 3사평균 A1,1,3.4
45602,CP 3사평균 A1,3,3.45
45602,CP 3사평균 A1,6,3.47
45602,CP 3사평균 A1,9,3.49
45602,CP 3사평균 A1,12,3.49
45601,CP 3사평균 A1,1,3.4
45601,CP 3사평균 A1,3,3.45
45601,CP 3사평균 A1,6,3.47
45601,CP 3사평균 A1,9,3.49
45601,CP 3사평균 A1,12,3.49
45600,CP 3사평균 A1,1,3.4
45600,CP 3사평균 A1,3,3.45
45600,CP 3사평균 A1,6,3.47
45600,CP 3사평균 A1,9,3.49
45600,CP 3사평균 A1,12,3.49
45597,CP 3사평균 A1,1,3.4
45597,CP 3사평균 A1,3,3.45
45597,CP 3사평균 A1,6,3.47
45597,CP 3사평균 A1,9,3.49
45597,CP 3사평균 A1,12,3.49
45596,CP 3사평균 A1,1,3.4
45596,CP 3사평균 A1,3,3.45
45596,CP 3사평균 A1,6,3.47
45596,CP 3사평균 A1,9,3.49
45596,CP 3사평균 A1,12,3.49
45595,CP 3사평균 A1,1,3.41
45595,CP 3사평균 A1,3,3.45
45595,CP 3사평균 A1,6,3.47
45595,CP 3사평균 A1,9,3.49
45595,CP 3사평균 A1,12,3.49
45594,CP 3사평균 A1,1,3.41
45594,CP 3사평균 A1,3,3.45
45594,CP 3사평균 A1,6,3.47
45594,CP 3사평균 A1,9,3.49
45594,CP 3사평균 A1,12,3.49
45593,CP 3사평균 A1,1,3.41
45593,CP 3사평균 A1,3,3.45
45593,CP 3사평균 A1,6,3.47
45593,CP 3사평균 A1,9,3.49
45593,CP 3사평균 A1,12,3.49
45590,CP 3사평균 A1,1,3.41
45590,CP 3사평균 A1,3,3.45
45590,CP 3사평균 A1,6,3.47
45590,CP 3사평균 A1,9,3.49
45590,CP 3사평균 A1,12,3.49
45589,CP 3사평균 A1,1,3.41
45589,CP 3사평균 A1,3,3.45
45589,CP 3사평균 A1,6,3.47
45589,CP 3사평균 A1,9,3.49
45589,CP 3사평균 A1,12,3.49
45588,CP 3사평균 A1,1,3.41
45588,CP 3사평균 A1,3,3.45
45588,CP 3사평균 A1,6,3.47
45588,CP 3사평균 A1,9,3.49
45588,CP 3사평균 A1,12,3.49
45587,CP 3사평균 A1,1,3.41
45587,CP 3사평균 A1,3,3.45
45587,CP 3사평균 A1,6,3.47
45587,CP 3사평균 A1,9,3.49
45587,CP 3사평균 A1,12,3.49
45586,CP 3사평균 A1,1,3.41
45586,CP 3사평균 A1,3,3.44
45586,CP 3사평균 A1,6,3.47
45586,CP 3사평균 A1,9,3.49
45586,CP 3사평균 A1,12,3.49
45583,CP 3사평균 A1,1,3.41
45583,CP 3사평균 A1,3,3.44
45583,CP 3사평균 A1,6,3.47
45583,CP 3사평균 A1,9,3.49
45583,CP 3사평균 A1,12,3.49
45582,CP 3사평균 A1,1,3.41
45582,CP 3사평균 A1,3,3.44
45582,CP 3사평균 A1,6,3.47
45582,CP 3사평균 A1,9,3.49
45582,CP 3사평균 A1,12,3.49
45581,CP 3사평균 A1,1,3.41
45581,CP 3사평균 A1,3,3.44
45581,CP 3사평균 A1,6,3.47
45581,CP 3사평균 A1,9,3.49
45581,CP 3사평균 A1,12,3.49
45580,CP 3사평균 A1,1,3.41
45580,CP 3사평균 A1,3,3.44
45580,CP 3사평균 A1,6,3.47
45580,CP 3사평균 A1,9,3.49
45580,CP 3사평균 A1,12,3.49
45579,CP 3사평균 A1,1,3.41
45579,CP 3사평균 A1,3,3.44
45579,CP 3사평균 A1,6,3.47
45579,CP 3사평균 A1,9,3.49
45579,CP 3사평균 A1,12,3.5
45576,CP 3사평균 A1,1,3.41
45576,CP 3사평균 A1,3,3.44
45576,CP 3사평균 A1,6,3.47
45576,CP 3사평균 A1,9,3.49
45576,CP 3사평균 A1,12,3.5
45575,CP 3사평균 A1,1,3.51
45575,CP 3사평균 A1,3,3.53
45575,CP 3사평균 A1,6,3.56
45575,CP 3사평균 A1,9,3.57
45575,CP 3사평균 A1,12,3.58
45573,CP 3사평균 A1,1,3.51
45573,CP 3사평균 A1,3,3.53
45573,CP 3사평균 A1,6,3.56
45573,CP 3사평균 A1,9,3.57
45573,CP 3사평균 A1,12,3.58
45572,CP 3사평균 A1,1,3.51
45572,CP 3사평균 A1,3,3.53
45572,CP 3사평균 A1,6,3.56
45572,CP 3사평균 A1,9,3.57
45572,CP 3사평균 A1,12,3.58
45569,CP 3사평균 A1,1,3.51
45569,CP 3사평균 A1,3,3.53
45569,CP 3사평균 A1,6,3.56
45569,CP 3사평균 A1,9,3.57
45569,CP 3사평균 A1,12,3.58
45567,CP 3사평균 A1,1,3.51
45567,CP 3사평균 A1,3,3.53
45567,CP 3사평균 A1,6,3.56
45567,CP 3사평균 A1,9,3.57
45567,CP 3사평균 A1,12,3.58
45565,CP 3사평균 A1,1,3.51
45565,CP 3사평균 A1,3,3.53
45565,CP 3사평균 A1,6,3.56
45565,CP 3사평균 A1,9,3.57
45565,CP 3사평균 A1,12,3.58
45562,CP 3사평균 A1,1,3.51
45562,CP 3사평균 A1,3,3.53
45562,CP 3사평균 A1,6,3.56
45562,CP 3사평균 A1,9,3.57
45562,CP 3사평균 A1,12,3.58
45561,CP 3사평균 A1,1,3.51
45561,CP 3사평균 A1,3,3.53
45561,CP 3사평균 A1,6,3.56
45561,CP 3사평균 A1,9,3.57
45561,CP 3사평균 A1,12,3.58
45560,CP 3사평균 A1,1,3.51
45560,CP 3사평균 A1,3,3.53
45560,CP 3사평균 A1,6,3.56
45560,CP 3사평균 A1,9,3.57
45560,CP 3사평균 A1,12,3.58
45559,CP 3사평균 A1,1,3.51
45559,CP 3사평균 A1,3,3.53
45559,CP 3사평균 A1,6,3.56
45559,CP 3사평균 A1,9,3.57
45559,CP 3사평균 A1,12,3.58
45558,CP 3사평균 A1,1,3.51
45558,CP 3사평균 A1,3,3.53
45558,CP 3사평균 A1,6,3.56
45558,CP 3사평균 A1,9,3.57
45558,CP 3사평균 A1,12,3.58
45555,CP 3사평균 A1,1,3.51
45555,CP 3사평균 A1,3,3.53
45555,CP 3사평균 A1,6,3.56
45555,CP 3사평균 A1,9,3.57
45555,CP 3사평균 A1,12,3.58
45554,CP 3사평균 A1,1,3.51
45554,CP 3사평균 A1,3,3.53
45554,CP 3사평균 A1,6,3.56
45554,CP 3사평균 A1,9,3.57
45554,CP 3사평균 A1,12,3.58
45548,CP 3사평균 A1,1,3.51
45548,CP 3사평균 A1,3,3.53
45548,CP 3사평균 A1,6,3.56
45548,CP 3사평균 A1,9,3.57
45548,CP 3사평균 A1,12,3.58
45547,CP 3사평균 A1,1,3.51
45547,CP 3사평균 A1,3,3.53
45547,CP 3사평균 A1,6,3.56
45547,CP 3사평균 A1,9,3.57
45547,CP 3사평균 A1,12,3.58
45546,CP 3사평균 A1,1,3.51
45546,CP 3사평균 A1,3,3.53
45546,CP 3사평균 A1,6,3.56
45546,CP 3사평균 A1,9,3.57
45546,CP 3사평균 A1,12,3.58
45545,CP 3사평균 A1,1,3.51
45545,CP 3사평균 A1,3,3.53
45545,CP 3사평균 A1,6,3.56
45545,CP 3사평균 A1,9,3.57
45545,CP 3사평균 A1,12,3.58
45544,CP 3사평균 A1,1,3.51
45544,CP 3사평균 A1,3,3.53
45544,CP 3사평균 A1,6,3.56
45544,CP 3사평균 A1,9,3.57
45544,CP 3사평균 A1,12,3.58
45541,CP 3사평균 A1,1,3.51
45541,CP 3사평균 A1,3,3.53
45541,CP 3사평균 A1,6,3.56
45541,CP 3사평균 A1,9,3.57
45541,CP 3사평균 A1,12,3.58
45540,CP 3사평균 A1,1,3.51
45540,CP 3사평균 A1,3,3.53
45540,CP 3사평균 A1,6,3.56
45540,CP 3사평균 A1,9,3.57
45540,CP 3사평균 A1,12,3.58
45539,CP 3사평균 A1,1,3.51
45539,CP 3사평균 A1,3,3.53
45539,CP 3사평균 A1,6,3.56
45539,CP 3사평균 A1,9,3.57
45539,CP 3사평균 A1,12,3.58
45538,CP 3사평균 A1,1,3.51
45538,CP 3사평균 A1,3,3.53
45538,CP 3사평균 A1,6,3.56
45538,CP 3사평균 A1,9,3.57
45538,CP 3사평균 A1,12,3.58
45537,CP 3사평균 A1,1,3.51
45537,CP 3사평균 A1,3,3.53
45537,CP 3사평균 A1,6,3.56
45537,CP 3사평균 A1,9,3.57
45537,CP 3사평균 A1,12,3.58
45534,CP 3사평균 A1,1,3.51
45534,CP 3사평균 A1,3,3.53
45534,CP 3사평균 A1,6,3.56
45534,CP 3사평균 A1,9,3.57
45534,CP 3사평균 A1,12,3.58
45533,CP 3사평균 A1,1,3.51
45533,CP 3사평균 A1,3,3.53
45533,CP 3사평균 A1,6,3.56
45533,CP 3사평균 A1,9,3.57
45533,CP 3사평균 A1,12,3.58
45532,CP 3사평균 A1,1,3.51
45532,CP 3사평균 A1,3,3.53
45532,CP 3사평균 A1,6,3.56
45532,CP 3사평균 A1,9,3.57
45532,CP 3사평균 A1,12,3.58
45531,CP 3사평균 A1,1,3.51
45531,CP 3사평균 A1,3,3.53
45531,CP 3사평균 A1,6,3.56
45531,CP 3사평균 A1,9,3.57
45531,CP 3사평균 A1,12,3.58
45530,CP 3사평균 A1,1,3.51
45530,CP 3사평균 A1,3,3.53
45530,CP 3사평균 A1,6,3.56
45530,CP 3사평균 A1,9,3.57
45530,CP 3사평균 A1,12,3.58
45527,CP 3사평균 A1,1,3.51
45527,CP 3사평균 A1,3,3.53
45527,CP 3사평균 A1,6,3.56
45527,CP 3사평균 A1,9,3.57
45527,CP 3사평균 A1,12,3.58
45526,CP 3사평균 A1,1,3.51
45526,CP 3사평균 A1,3,3.53
45526,CP 3사평균 A1,6,3.56
45526,CP 3사평균 A1,9,3.57
45526,CP 3사평균 A1,12,3.58
45525,CP 3사평균 A1,1,3.51
45525,CP 3사평균 A1,3,3.53
45525,CP 3사평균 A1,6,3.56
45525,CP 3사평균 A1,9,3.57
45525,CP 3사평균 A1,12,3.58
45524,CP 3사평균 A1,1,3.51
45524,CP 3사평균 A1,3,3.52
45524,CP 3사평균 A1,6,3.55
45524,CP 3사평균 A1,9,3.56
45524,CP 3사평균 A1,12,3.58
45523,CP 3사평균 A1,1,3.51
45523,CP 3사평균 A1,3,3.52
45523,CP 3사평균 A1,6,3.55
45523,CP 3사평균 A1,9,3.56
45523,CP 3사평균 A1,12,3.58
45520,CP 3사평균 A1,1,3.51
45520,CP 3사평균 A1,3,3.53
45520,CP 3사평균 A1,6,3.55
45520,CP 3사평균 A1,9,3.56
45520,CP 3사평균 A1,12,3.58
45518,CP 3사평균 A1,1,3.51
45518,CP 3사평균 A1,3,3.53
45518,CP 3사평균 A1,6,3.55
45518,CP 3사평균 A1,9,3.56
45518,CP 3사평균 A1,12,3.58
45517,CP 3사평균 A1,1,3.51
45517,CP 3사평균 A1,3,3.53
45517,CP 3사평균 A1,6,3.55
45517,CP 3사평균 A1,9,3.56
45517,CP 3사평균 A1,12,3.58
45516,CP 3사평균 A1,1,3.51
45516,CP 3사평균 A1,3,3.54
45516,CP 3사평균 A1,6,3.56
45516,CP 3사평균 A1,9,3.56
45516,CP 3사평균 A1,12,3.58
45513,CP 3사평균 A1,1,3.51
45513,CP 3사평균 A1,3,3.54
45513,CP 3사평균 A1,6,3.56
45513,CP 3사평균 A1,9,3.57
45513,CP 3사평균 A1,12,3.59
45512,CP 3사평균 A1,1,3.52
45512,CP 3사평균 A1,3,3.56
45512,CP 3사평균 A1,6,3.58
45512,CP 3사평균 A1,9,3.58
45512,CP 3사평균 A1,12,3.61
45511,CP 3사평균 A1,1,3.53
45511,CP 3사평균 A1,3,3.58
45511,CP 3사평균 A1,6,3.6
45511,CP 3사평균 A1,9,3.6
45511,CP 3사평균 A1,12,3.62
45510,CP 3사평균 A1,1,3.53
45510,CP 3사평균 A1,3,3.6
45510,CP 3사평균 A1,6,3.62
45510,CP 3사평균 A1,9,3.61
45510,CP 3사평균 A1,12,3.64
45509,CP 3사평균 A1,1,3.53
45509,CP 3사평균 A1,3,3.62
45509,CP 3사평균 A1,6,3.64
45509,CP 3사평균 A1,9,3.64
45509,CP 3사평균 A1,12,3.67
45506,CP 3사평균 A1,1,3.54
45506,CP 3사평균 A1,3,3.65
45506,CP 3사평균 A1,6,3.67
45506,CP 3사평균 A1,9,3.68
45506,CP 3사평균 A1,12,3.71
45505,CP 3사평균 A1,1,3.54
45505,CP 3사평균 A1,3,3.68
45505,CP 3사평균 A1,6,3.7
45505,CP 3사평균 A1,9,3.71
45505,CP 3사평균 A1,12,3.74
45504,CP 3사평균 A1,1,3.54
45504,CP 3사평균 A1,3,3.71
45504,CP 3사평균 A1,6,3.73
45504,CP 3사평균 A1,9,3.75
45504,CP 3사평균 A1,12,3.76
45503,CP 3사평균 A1,1,3.54
45503,CP 3사평균 A1,3,3.73
45503,CP 3사평균 A1,6,3.75
45503,CP 3사평균 A1,9,3.78
45503,CP 3사평균 A1,12,3.78
45502,CP 3사평균 A1,1,3.54
45502,CP 3사평균 A1,3,3.75
45502,CP 3사평균 A1,6,3.77
45502,CP 3사평균 A1,9,3.8
45502,CP 3사평균 A1,12,3.8
45499,CP 3사평균 A1,1,3.54
45499,CP 3사평균 A1,3,3.77
45499,CP 3사평균 A1,6,3.79
45499,CP 3사평균 A1,9,3.83
45499,CP 3사평균 A1,12,3.82
45498,CP 3사평균 A1,1,3.55
45498,CP 3사평균 A1,3,3.79
45498,CP 3사평균 A1,6,3.81
45498,CP 3사평균 A1,9,3.85
45498,CP 3사평균 A1,12,3.84
45497,CP 3사평균 A1,1,3.56
45497,CP 3사평균 A1,3,3.8
45497,CP 3사평균 A1,6,3.83
45497,CP 3사평균 A1,9,3.87
45497,CP 3사평균 A1,12,3.86
45496,CP 3사평균 A1,1,3.57
45496,CP 3사평균 A1,3,3.82
45496,CP 3사평균 A1,6,3.84
45496,CP 3사평균 A1,9,3.89
45496,CP 3사평균 A1,12,3.87
45495,CP 3사평균 A1,1,3.58
45495,CP 3사평균 A1,3,3.83
45495,CP 3사평균 A1,6,3.86
45495,CP 3사평균 A1,9,3.91
45495,CP 3사평균 A1,12,3.89
45492,CP 3사평균 A1,1,3.59
45492,CP 3사평균 A1,3,3.85
45492,CP 3사평균 A1,6,3.87
45492,CP 3사평균 A1,9,3.93
45492,CP 3사평균 A1,12,3.91
45491,CP 3사평균 A1,1,3.59
45491,CP 3사평균 A1,3,3.86
45491,CP 3사평균 A1,6,3.89
45491,CP 3사평균 A1,9,3.95
45491,CP 3사평균 A1,12,3.92
45490,CP 3사평균 A1,1,3.61
45490,CP 3사평균 A1,3,3.87
45490,CP 3사평균 A1,6,3.91
45490,CP 3사평균 A1,9,3.97
45490,CP 3사평균 A1,12,3.94
45489,CP 3사평균 A1,1,3.62
45489,CP 3사평균 A1,3,3.89
45489,CP 3사평균 A1,6,3.93
45489,CP 3사평균 A1,9,3.98
45489,CP 3사평균 A1,12,3.97
45488,CP 3사평균 A1,1,3.63
45488,CP 3사평균 A1,3,3.91
45488,CP 3사평균 A1,6,3.95
45488,CP 3사평균 A1,9,4
45488,CP 3사평균 A1,12,3.99
45485,CP 3사평균 A1,1,3.64
45485,CP 3사평균 A1,3,3.92
45485,CP 3사평균 A1,6,3.96
45485,CP 3사평균 A1,9,4.01
45485,CP 3사평균 A1,12,4
45484,CP 3사평균 A1,1,3.64
45484,CP 3사평균 A1,3,3.93
45484,CP 3사평균 A1,6,3.97
45484,CP 3사평균 A1,9,4.02
45484,CP 3사평균 A1,12,4.01
45483,CP 3사평균 A1,1,3.64
45483,CP 3사평균 A1,3,3.93
45483,CP 3사평균 A1,6,3.98
45483,CP 3사평균 A1,9,4.02
45483,CP 3사평균 A1,12,4.02
45482,CP 3사평균 A1,1,3.66
45482,CP 3사평균 A1,3,3.95
45482,CP 3사평균 A1,6,3.99
45482,CP 3사평균 A1,9,4.04
45482,CP 3사평균 A1,12,4.03
45481,CP 3사평균 A1,1,3.67
45481,CP 3사평균 A1,3,3.97
45481,CP 3사평균 A1,6,4.01
45481,CP 3사평균 A1,9,4.06
45481,CP 3사평균 A1,12,4.05
45478,CP 3사평균 A1,1,3.69
45478,CP 3사평균 A1,3,3.98
45478,CP 3사평균 A1,6,4.03
45478,CP 3사평균 A1,9,4.08
45478,CP 3사평균 A1,12,4.07
45477,CP 3사평균 A1,1,3.72
45477,CP 3사평균 A1,3,4.01
45477,CP 3사평균 A1,6,4.05
45477,CP 3사평균 A1,9,4.1
45477,CP 3사평균 A1,12,4.1
45476,CP 3사평균 A1,1,3.74
45476,CP 3사평균 A1,3,4.03
45476,CP 3사평균 A1,6,4.08
45476,CP 3사평균 A1,9,4.12
45476,CP 3사평균 A1,12,4.12
45475,CP 3사평균 A1,1,3.75
45475,CP 3사평균 A1,3,4.04
45475,CP 3사평균 A1,6,4.09
45475,CP 3사평균 A1,9,4.13
45475,CP 3사평균 A1,12,4.14
45474,CP 3사평균 A1,1,3.76
45474,CP 3사평균 A1,3,4.06
45474,CP 3사평균 A1,6,4.11
45474,CP 3사평균 A1,9,4.14
45474,CP 3사평균 A1,12,4.15
45471,CP 3사평균 A1,1,3.77
45471,CP 3사평균 A1,3,4.07
45471,CP 3사평균 A1,6,4.12
45471,CP 3사평균 A1,9,4.14
45471,CP 3사평균 A1,12,4.17
45470,CP 3사평균 A1,1,3.78
45470,CP 3사평균 A1,3,4.09
45470,CP 3사평균 A1,6,4.14
45470,CP 3사평균 A1,9,4.16
45470,CP 3사평균 A1,12,4.19
45469,CP 3사평균 A1,1,3.79
45469,CP 3사평균 A1,3,4.1
45469,CP 3사평균 A1,6,4.14
45469,CP 3사평균 A1,9,4.16
45469,CP 3사평균 A1,12,4.19
45468,CP 3사평균 A1,1,3.79
45468,CP 3사평균 A1,3,4.1
45468,CP 3사평균 A1,6,4.15
45468,CP 3사평균 A1,9,4.17
45468,CP 3사평균 A1,12,4.2
45467,CP 3사평균 A1,1,3.79
45467,CP 3사평균 A1,3,4.1
45467,CP 3사평균 A1,6,4.15
45467,CP 3사평균 A1,9,4.17
45467,CP 3사평균 A1,12,4.2
45464,CP 3사평균 A1,1,3.79
45464,CP 3사평균 A1,3,4.1
45464,CP 3사평균 A1,6,4.15
45464,CP 3사평균 A1,9,4.17
45464,CP 3사평균 A1,12,4.2
45463,CP 3사평균 A1,1,3.79
45463,CP 3사평균 A1,3,4.1
45463,CP 3사평균 A1,6,4.15
45463,CP 3사평균 A1,9,4.17
45463,CP 3사평균 A1,12,4.2
45462,CP 3사평균 A1,1,3.79
45462,CP 3사평균 A1,3,4.1
45462,CP 3사평균 A1,6,4.15
45462,CP 3사평균 A1,9,4.17
45462,CP 3사평균 A1,12,4.2
45461,CP 3사평균 A1,1,3.79
45461,CP 3사평균 A1,3,4.1
45461,CP 3사평균 A1,6,4.15
45461,CP 3사평균 A1,9,4.17
45461,CP 3사평균 A1,12,4.2
45460,CP 3사평균 A1,1,3.79
45460,CP 3사평균 A1,3,4.1
45460,CP 3사평균 A1,6,4.15
45460,CP 3사평균 A1,9,4.17
45460,CP 3사평균 A1,12,4.2
45457,CP 3사평균 A1,1,3.79
45457,CP 3사평균 A1,3,4.1
45457,CP 3사평균 A1,6,4.15
45457,CP 3사평균 A1,9,4.17
45457,CP 3사평균 A1,12,4.2
45456,CP 3사평균 A1,1,3.79
